node_id,node_type,title,year,domain,split,openalex_id
SKG_MT_1101,Paper,Additive Neural Networks for Statistical Machine Translation,,MT,SKG,
SKG_MT_1102,Paper,Neural Machine Translation of Logographic Language Using Sub-character Level Information,,MT,SKG,
SKG_MT_1103,Paper,Online Automatic Post-editing for MT in a Multi-Domain Translation Environment,,MT,SKG,
SKG_MT_1104,Paper,Boosting Neural Machine Translation with Similar Translations,,MT,SKG,
SKG_MT_1105,Paper,Multimodal Pivots for Image Caption Translation,,MT,SKG,
SKG_MT_1106,Paper,Learning to Actively Learn Neural Machine Translation,,MT,SKG,
SKG_MT_1107,Paper,Self-Attentive Residual Decoder for Neural Machine Translation,,MT,SKG,
SKG_MT_1108,Paper,Multi-Target Machine Translation with Multi-Synchronous Context-free Grammars,,MT,SKG,
SKG_MT_1109,Paper,A Multimodal Translation-Based Approach for Knowledge Graph Representation Learning,,MT,SKG,
SKG_MT_1110,Paper,Semi-Autoregressive Neural Machine Translation,,MT,SKG,
SKG_MT_1111,Paper,TESLA at WMT 2011 Translation Evaluation and Tunable Metric,,MT,SKG,
SKG_MT_1113,Paper,Handling Homographs in Neural Machine Translation,,MT,SKG,
SKG_MT_1118,Paper,Continuous Adaptation to User Feedback for Statistical Machine Translation,,MT,SKG,
SKG_MT_1120,Paper,Lattice Desegmentation for Statistical Machine Translation,,MT,SKG,
SKG_MT_1126,Paper,A Retrieve-and-Rewrite Initialization Method for Unsupervised Machine Translation,,MT,SKG,
SKG_MT_1127,Paper,Is Machine Translation Getting Better over Time,,MT,SKG,
SKG_MT_1128,Paper,Translationese as a Language in “Multilingual” NMT,,MT,SKG,
SKG_MT_1129,Paper,An Interactive Machine Translation System with Online Learning,,MT,SKG,
SKG_MT_1132,Paper,TESLA at WMT 2011 Translation Evaluation and Tunable Metric,,MT,SKG,
SKG_MT_1134,Paper,Improved Lexically Constrained Decoding for Translation and Monolingual Rewriting,,MT,SKG,
SKG_MT_1135,Paper,Lost in Machine Translation A Method to Reduce Meaning Loss,,MT,SKG,
SKG_MT_1136,Paper,Unsupervised Parallel Sentence Extraction with Parallel Segment Detection Helps Machine Translation,,MT,SKG,
SKG_MT_1138,Paper,RIGA at SemEval-2016 Task 8 Impact of Smatch Extensions and Character-Level Neural Translation on AMR Parsing Accuracy,,MT,SKG,
SKG_MT_1139,Paper,Curriculum Learning for Domain Adaptation in Neural Machine Translation,,MT,SKG,
SKG_MT_1140,Paper,Unpaired Sentiment-to-Sentiment Translation A Cycled Reinforcement Learning Approach,,MT,SKG,
SKG_MT_1142,Paper,English-to-Japanese Diverse Translation by Combining Forward and Backward Outputs,,MT,SKG,
SKG_MT_1143,Paper,Vocabulary Adaptation for Domain Adaptation in Neural Machine Translation,,MT,SKG,
SKG_MT_1145,Paper,On the Inference Calibration of Neural Machine Translation,,MT,SKG,
SKG_MT_1146,Paper,"Machine Translation for English–Inuktitut with Segmentation, Data Acquisition and Pre-Training",,MT,SKG,
SKG_MT_1149,Paper,Subword Segmentation and a Single Bridge Language Affect Zero-Shot Neural Machine Translation,,MT,SKG,
SKG_MT_1150,Paper,Robust Machine Translation with Domain Sensitive Pseudo-Sources Baidu-OSU WMT19 MT Robustness Shared Task System Report,,MT,SKG,
SKG_MT_1151,Paper,Better Filtration and Augmentation for Hierarchical Phrase-Based Translation Rules,,MT,SKG,
SKG_MT_1153,Paper,Data Augmentation for Low-Resource Neural Machine Translation,,MT,SKG,
SKG_MT_1156,Paper,Doubly-Attentive Decoder for Multi-modal Neural Machine Translation,,MT,SKG,
SKG_MT_1158,Paper,IPA and STOUT Leveraging Linguistic and Source-based Features for Machine Translation Evaluation,,MT,SKG,
SKG_MT_1160,Paper,Supervised Attentions for Neural Machine Translation,,MT,SKG,
SKG_MT_1164,Paper,Knowledge Distillation for Multilingual Unsupervised Neural Machine Translation,,MT,SKG,
SKG_MT_1165,Paper,Machine Translation without Words through Substring Alignment,,MT,SKG,
SKG_MT_1166,Paper,Exploring Prediction Uncertainty in Machine Translation Quality Estimation,,MT,SKG,
SKG_MT_1167,Paper,LIUM SMT Machine Translation System for WMT 2010,,MT,SKG,
SKG_MT_1169,Paper,Recursive Autoencoders for ITG-Based Translation,,MT,SKG,
SKG_MT_1174,Paper,QCRI at WMT12 Experiments in Spanish-English and German-English Machine Translation of News Text,,MT,SKG,
SKG_MT_1175,Paper,Character-Level Machine Translation Evaluation for Languages with Ambiguous Word Boundaries,,MT,SKG,
SKG_MT_1176,Paper,JU-Saarland Submission to the WMT2019 English–Gujarati Translation Shared Task,,MT,SKG,
SKG_MT_1177,Paper,Modified Distortion Matrices for Phrase-Based Statistical Machine Translation,,MT,SKG,
SKG_MT_1178,Paper,"Worse WER, but Better BLEU Leveraging Word Embedding as Intermediate in Multitask End-to-End Speech Translation",,MT,SKG,
SKG_MT_1179,Paper,The University of Maryland’s Kazakh-English Neural Machine Translation System at WMT19,,MT,SKG,
SKG_MT_1180,Paper,Multi-Task Neural Model for Agglutinative Language Translation,,MT,SKG,
SKG_MT_1181,Paper,From Speech-to-Speech Translation to Automatic Dubbing,,MT,SKG,
SKG_MT_1182,Paper,Reducing Gender Bias in Neural Machine Translation as a Domain Adaptation Problem,,MT,SKG,
SKG_MT_1184,Paper,On the Importance of Word Boundaries in Character-level Neural Machine Translation,,MT,SKG,
SKG_MT_1185,Paper,A Compact and Language-Sensitive Multilingual Translation Method,,MT,SKG,
SKG_MT_1188,Paper,Multimodal Neural Machine Translation for English to Hindi,,MT,SKG,
SKG_MT_1189,Paper,NRC Machine Translation System for WMT 2017,,MT,SKG,
SKG_MT_1190,Paper,Exponentially Decaying Bag-of-Words Input Features for Feed-Forward Neural Network in Statistical Machine Translation,,MT,SKG,
SKG_MT_1191,Paper,FBK Cross-Lingual Textual Entailment Without Translation,,MT,SKG,
SKG_MT_1192,Paper,Putting Evaluation in Context Contextual Embeddings Improve Machine Translation Evaluation,,MT,SKG,
SKG_MT_1193,Paper,Non-Isomorphic Forest Pair Translation,,MT,SKG,
SKG_MT_1195,Paper,Characterizing Departures from Linearity in Word Translation,,MT,SKG,
SKG_MT_1196,Paper,Handling Syntactic Divergence in Low-resource Machine Translation,,MT,SKG,
SKG_MT_1197,Paper,Imitation Learning for Non-Autoregressive Neural Machine Translation,,MT,SKG,
SKG_MT_1198,Paper,Monotonic Infinite Lookback Attention for Simultaneous Machine Translation,,MT,SKG,
SKG_MT_1199,Paper,Statistical Machine Translation with a Factorized Grammar,,MT,SKG,
SKG_MT_1200,Paper,PharmMT A Neural Machine Translation Approach to Simplify Prescription Directions,,MT,SKG,
SKG_MT_1203,Paper,Tied Multitask Learning for Neural Speech Translation,,MT,SKG,
SKG_MT_1206,Paper,The New Thot Toolkit for Fully-Automatic and Interactive Statistical Machine Translation,,MT,SKG,
SKG_MT_1209,Paper,Language Models for Machine Translation Original vs. Translated Texts,,MT,SKG,
SKG_MT_1211,Paper,Semantic Roles for String to Tree Machine Translation,,MT,SKG,
SKG_MT_1212,Paper,"Not Low-Resource Anymore Aligner Ensembling, Batch Filtering, and New Datasets for Bengali-English Machine Translation",,MT,SKG,
SKG_MT_1213,Paper,Sentence Level Dialect Identification for Machine Translation System Selection,,MT,SKG,
SKG_MT_1216,Paper,SOURCE SOURce-Conditional Elmo-style Model for Machine Translation Quality Estimation,,MT,SKG,
SKG_MT_1217,Paper,English-Indonesian Neural Machine Translation for Spoken Language Domains,,MT,SKG,
SKG_MT_1219,Paper,Minimum Risk Training for Neural Machine Translation,,MT,SKG,
SKG_MT_1220,Paper,Hypothesis Mixture Decoding for Statistical Machine Translation,,MT,SKG,
SKG_MT_1222,Paper,Top-Rank Enhanced Listwise Optimization for Statistical Machine Translation,,MT,SKG,
SKG_MT_1223,Paper,Training Deeper Neural Machine Translation Models with Transparent Attention,,MT,SKG,
SKG_MT_1225,Paper,Enriching Entity Translation Discovery using Selective Temporality,,MT,SKG,
SKG_MT_1227,Paper,Blast A Tool for Error Analysis of Machine Translation Output,,MT,SKG,
SKG_MT_1228,Paper,Using Syntactic Head Information in Hierarchical Phrase-Based Translation,,MT,SKG,
SKG_MT_1229,Paper,A Continuous Space Rule Selection Model for Syntax-based Statistical Machine Translation,,MT,SKG,
SKG_MT_1230,Paper,PRIMT A Pick-Revise Framework for Interactive Machine Translation,,MT,SKG,
SKG_MT_1231,Paper,Applying Morphological Decompositions to Statistical Machine Translation,,MT,SKG,
SKG_MT_1232,Paper,Discriminative Sample Selection for Statistical Machine Translation,,MT,SKG,
SKG_MT_1233,Paper,Syntactically Guided Neural Machine Translation,,MT,SKG,
SKG_MT_1234,Paper,"When a Good Translation is Wrong in Context Context-Aware Machine Translation Improves on Deixis, Ellipsis, and Lexical Cohesion",,MT,SKG,
SKG_MT_1236,Paper,LetsMT! Cloud-Based Platform for Do-It-Yourself Machine Translation,,MT,SKG,
SKG_MT_1238,Paper,CASIA’s System for IWSLT 2020 Open Domain Translation,,MT,SKG,
SKG_MT_1239,Paper,Neural Machine Translation Leveraging Phrase-based Models in a Hybrid Search,,MT,SKG,
SKG_MT_1240,Paper,ESPnet-ST All-in-One Speech Translation Toolkit,,MT,SKG,
SKG_MT_1241,Paper,The RWTH Aachen University Machine Translation Systems for WMT 2019,,MT,SKG,
SKG_MT_1242,Paper,A Multi-Domain Translation Model Framework for Statistical Machine Translation,,MT,SKG,
SKG_MT_1243,Paper,Distilling Multiple Domains for Neural Machine Translation,,MT,SKG,
SKG_MT_1244,Paper,A Corpus Level MIRA Tuning Strategy for Machine Translation,,MT,SKG,
SKG_MT_1248,Paper,Machine Translation Detection from Monolingual Web-Text,,MT,SKG,
SKG_MT_1251,Paper,Machine Translation Reference-less Evaluation using YiSi-2 with Bilingual Mappings of Massive Multilingual Language Model,,MT,SKG,
SKG_MT_1252,Paper,Assessing the Discourse Factors that Influence the Quality of Machine Translation,,MT,SKG,
SKG_MT_1253,Paper,Bilingually-constrained Phrase Embeddings for Machine Translation,,MT,SKG,
SKG_MT_1254,Paper,Dependency Graph-to-String Translation,,MT,SKG,
SKG_MT_1257,Paper,Bootstrapping Translation Detection and Sentence Extraction from Comparable Corpora,,MT,SKG,
SKG_MT_1258,Paper,Effectively pretraining a speech translation decoder with Machine Translation data,,MT,SKG,
SKG_MT_1259,Paper,Variational Neural Machine Translation with Normalizing Flows,,MT,SKG,
SKG_MT_1261,Paper,Unsupervised Paraphrasing without Translation,,MT,SKG,
SKG_MT_1262,Paper,Learning a Multi-Domain Curriculum for Neural Machine Translation,,MT,SKG,
SKG_MT_1264,Paper,Machine Translation Evaluation Meets Community Question Answering,,MT,SKG,
SKG_MT_1267,Paper,Unsupervised Neural Machine Translation with Future Rewarding,,MT,SKG,
SKG_MT_1269,Paper,Fully Quantized Transformer for Machine Translation,,MT,SKG,
SKG_MT_1271,Paper,Parameter Sharing Methods for Multilingual Self-Attentional Translation Models,,MT,SKG,
SKG_MT_1272,Paper,Zero-Shot Translation Quality Estimation with Explicit Cross-Lingual Patterns,,MT,SKG,
SKG_MT_1274,Paper,Hard-Coded Gaussian Attention for Neural Machine Translation,,MT,SKG,
SKG_MT_1275,Paper,UCSMNLP Statistical Machine Translation for WAT 2019,,MT,SKG,
SKG_MT_1276,Paper,Using Syntactic Head Information in Hierarchical Phrase-Based Translation,,MT,SKG,
SKG_MT_1277,Paper,"Filtering Antonymous, Trend-Contrasting, and Polarity-Dissimilar Distributional Paraphrases for Improving Statistical Machine Translation",,MT,SKG,
SKG_MT_1278,Paper,Adaptive Multi-pass Decoder for Neural Machine Translation,,MT,SKG,
SKG_MT_1279,Paper,Tagged Back-Translation,,MT,SKG,
SKG_MT_1280,Paper,Docent A Document-Level Decoder for Phrase-Based Statistical Machine Translation,,MT,SKG,
SKG_MT_1282,Paper,Modeling Syntactic and Semantic Structures in Hierarchical Phrase-based Translation,,MT,SKG,
SKG_MT_1285,Paper,Saliency-driven Word Alignment Interpretation for Neural Machine Translation,,MT,SKG,
SKG_MT_1287,Paper,Dynamic Data Selection for Neural Machine Translation,,MT,SKG,
SKG_MT_1288,Paper,Zero-Resource Translation with Multi-Lingual Neural Machine Translation,,MT,SKG,
SKG_MT_1289,Paper,Improving Neural Machine Translation with Soft Template Prediction,,MT,SKG,
SKG_MT_1290,Paper,Fast and Adaptive Online Training of Feature-Rich Translation Models,,MT,SKG,
SKG_MT_1291,Paper,End-to-End Non-Autoregressive Neural Machine Translation with Connectionist Temporal Classification,,MT,SKG,
SKG_MT_1293,Paper,SHEF-NN Translation Quality Estimation with Neural Networks,,MT,SKG,
SKG_MT_1295,Paper,Local System Voting Feature for Machine Translation System Combination,,MT,SKG,
SKG_MT_1296,Paper,Syntax-Enhanced Neural Machine Translation with Syntax-Aware Word Representations,,MT,SKG,
SKG_MT_1298,Paper,Semi-supervised Convolutional Networks for Translation Adaptation with Tiny Amount of In-domain Data,,MT,SKG,
SKG_MT_1301,Paper,Simpler and Faster Learning of Adaptive Policies for Simultaneous Translation,,MT,SKG,
SKG_MT_1304,Paper,Learning a Lexicon and Translation Model from Phoneme Lattices,,MT,SKG,
SKG_MT_1306,Paper,Binarized Forest to String Translation,,MT,SKG,
SKG_MT_1310,Paper,A Systematic Exploration of Diversity in Machine Translation,,MT,SKG,
SKG_MT_1311,Paper,Speed-Constrained Tuning for Statistical Machine Translation Using Bayesian Optimization,,MT,SKG,
SKG_MT_1313,Paper,Integration of Multiple Bilingually-Learned Segmentation Schemes into Statistical Machine Translation,,MT,SKG,
SKG_MT_1314,Paper,Tree-to-Sequence Attentional Neural Machine Translation,,MT,SKG,
SKG_MT_1316,Paper,Graph-based Semi-Supervised Learning of Translation Models from Monolingual Data,,MT,SKG,
SKG_MT_1320,Paper,Evaluating Machine Translations Using mNCD,,MT,SKG,
SKG_MT_1321,Paper,Simple and Effective Paraphrastic Similarity from Parallel Translations,,MT,SKG,
SKG_MT_1323,Paper,On the Linguistic Representational Power of Neural Machine Translation Models,,MT,SKG,
SKG_MT_1324,Paper,Scalable Decipherment for Machine Translation via Hash Sampling,,MT,SKG,
SKG_MT_1325,Paper,Model Combination for Machine Translation,,MT,SKG,
SKG_MT_1326,Paper,Integrating Phrase-based Reordering Features into a Chart-based Decoder for Machine Translation,,MT,SKG,
SKG_MT_1327,Paper,Hierarchical Chunk-to-String Translation,,MT,SKG,
SKG_MT_1330,Paper,E-rating Machine Translation,,MT,SKG,
SKG_MT_1331,Paper,Learning Source Phrase Representations for Neural Machine Translation,,MT,SKG,
SKG_MT_1333,Paper,"ParFDA for Fast Deployment of Accurate Statistical Machine Translation Systems, Benchmarks, and Statistics",,MT,SKG,
SKG_MT_1334,Paper,Two-Phase Cross-Lingual Language Model Fine-Tuning for Machine Translation Quality Estimation,,MT,SKG,
SKG_MT_1340,Paper,Extended Translation Models in Phrase-based Decoding,,MT,SKG,
SKG_MT_1341,Paper,Language Model Prior for Low-Resource Neural Machine Translation,,MT,SKG,
SKG_MT_1342,Paper,Complete Multilingual Neural Machine Translation,,MT,SKG,
SKG_MT_1345,Paper,Curriculum Pre-training for End-to-End Speech Translation,,MT,SKG,
SKG_MT_1346,Paper,Composing Relationships with Translations,,MT,SKG,
SKG_MT_1347,Paper,Fast and Robust Neural Network Joint Models for Statistical Machine Translation,,MT,SKG,
SKG_MT_1348,Paper,Automatic Machine Translation Evaluation in Many Languages via Zero-Shot Paraphrasing,,MT,SKG,
SKG_MT_1349,Paper,Enhancing Statistical Machine Translation with Character Alignment,,MT,SKG,
SKG_MT_1350,Paper,ON-TRAC Consortium End-to-End Speech Translation Systems for the IWSLT 2019 Shared Task,,MT,SKG,
SKG_MT_1355,Paper,SwitchOut an Efficient Data Augmentation Algorithm for Neural Machine Translation,,MT,SKG,
SKG_MT_1356,Paper,KIT’s IWSLT 2020 SLT Translation System,,MT,SKG,
SKG_MT_1357,Paper,Better OOV Translation with Bilingual Terminology Mining,,MT,SKG,
SKG_MT_1358,Paper,Generalizing Back-Translation in Neural Machine Translation,,MT,SKG,
SKG_MT_1359,Paper,The Helsinki Neural Machine Translation System,,MT,SKG,
SKG_MT_1361,Paper,Toward Statistical Machine Translation without Parallel Corpora,,MT,SKG,
SKG_MT_1362,Paper,Data Rejuvenation Exploiting Inactive Training Examples for Neural Machine Translation,,MT,SKG,
SKG_MT_1363,Paper,Localizing Open-Ontology QA Semantic Parsers in a Day Using Machine Translation,,MT,SKG,
SKG_MT_1366,Paper,What do Neural Machine Translation Models Learn about Morphology,,MT,SKG,
SKG_MT_1367,Paper,Using Distributional Similarity of Multi-way Translations to Predict Multiword Expression Compositionality,,MT,SKG,
SKG_MT_1368,Paper,The University of Helsinki Submission to the IWSLT2020 Offline SpeechTranslation Task,,MT,SKG,
SKG_MT_1369,Paper,Universal Neural Machine Translation for Extremely Low Resource Languages,,MT,SKG,
SKG_MT_1370,Paper,CASICT-DCU Neural Machine Translation Systems for WMT17,,MT,SKG,
SKG_MT_1371,Paper,Retrieving Sequential Information for Non-Autoregressive Neural Machine Translation,,MT,SKG,
SKG_MT_1372,Paper,On the Evaluation of Semantic Phenomena in Neural Machine Translation Using Natural Language Inference,,MT,SKG,
SKG_MT_1374,Paper,Simple and Effective Noisy Channel Modeling for Neural Machine Translation,,MT,SKG,
SKG_MT_1375,Paper,LIUM SMT Machine Translation System for WMT 2010,,MT,SKG,
SKG_MT_1376,Paper,The Karlsruhe Institute of Technology Translation Systems for the WMT 2012,,MT,SKG,
SKG_MT_1380,Paper,LeBLEU N-gram-based Translation Evaluation Score for Morphologically Complex Languages,,MT,SKG,
SKG_MT_1382,Paper,Non-Autoregressive Machine Translation with Latent Alignments,,MT,SKG,
SKG_MT_1383,Paper,"Machine Translation, it’s a question of style, innit The case of English tag questions",,MT,SKG,
SKG_MT_1384,Paper,Facilitating Translation Using Source Language Paraphrase Lattices,,MT,SKG,
SKG_MT_1386,Paper,Phrase Training Based Adaptation for Statistical Machine Translation,,MT,SKG,
SKG_MT_1387,Paper,Effective Domain Mixing for Neural Machine Translation,,MT,SKG,
SKG_MT_1389,Paper,Machine Translation With Weakly Paired Documents,,MT,SKG,
SKG_MT_1390,Paper,The LIGA (LIGLIA) Machine Translation System for WMT 2011,,MT,SKG,
SKG_MT_1391,Paper,Transformer-based Double-token Bidirectional Autoregressive Decoding in Neural Machine Translation,,MT,SKG,
SKG_MT_1393,Paper,Tencent AI Lab Machine Translation Systems for the WMT20 Biomedical Translation Task,,MT,SKG,
SKG_MT_1394,Paper,Evaluating Machine Translations Using mNCD,,MT,SKG,
SKG_MT_1395,Paper,Learning Translation Consensus with Structured Label Propagation,,MT,SKG,
SKG_MT_1397,Paper,Widening the Representation Bottleneck in Neural Machine Translation with Lexical Shortcuts,,MT,SKG,
SKG_MT_1398,Paper,Robust Neural Machine Translation with Doubly Adversarial Inputs,,MT,SKG,
SKG_MT_1399,Paper,From n-gram-based to CRF-based Translation Models,,MT,SKG,
SKG_MT_1400,Paper,Machine Learning for Hybrid Machine Translation,,MT,SKG,
SKG_MT_1402,Paper,Multi-Source Neural Machine Translation with Data Augmentation,,MT,SKG,
SKG_MT_1403,Paper,Unsupervised Adaptation for Statistical Machine Translation,,MT,SKG,
SKG_MT_1404,Paper,Learning to Generate Word- and Phrase-Embeddings for Efficient Phrase-Based Neural Machine Translation,,MT,SKG,
SKG_MT_1405,Paper,NICT’s Machine Translation Systems for the WMT19 Similar Language Translation Task,,MT,SKG,
SKG_MT_1407,Paper,Using Context in Neural Machine Translation Training Objectives,,MT,SKG,
SKG_MT_1409,Paper,Lexically Constrained Neural Machine Translation with Levenshtein Transformer,,MT,SKG,
SKG_MT_1416,Paper,A Teacher-Student Framework for Zero-Resource Neural Machine Translation,,MT,SKG,
SKG_MT_1417,Paper,Improving Unsupervised Word-by-Word Translation with Language Model and Denoising Autoencoder,,MT,SKG,
SKG_MT_1418,Paper,Monash University’s Submissions to the WNGT 2019 Document Translation Task,,MT,SKG,
SKG_MT_1419,Paper,UCSMNLP Statistical Machine Translation for WAT 2019,,MT,SKG,
SKG_MT_1420,Paper,Adapting Multilingual Neural Machine Translation to Unseen Languages,,MT,SKG,
SKG_MT_1421,Paper,Smaller Alignment Models for Better Translations Unsupervised Word Alignment with the l0-norm,,MT,SKG,
SKG_MT_1422,Paper,Unsupervised Question Answering by Cloze Translation,,MT,SKG,
SKG_MT_1424,Paper,Unsupervised Neural Machine Translation with Weight Sharing,,MT,SKG,
SKG_MT_1425,Paper,Selecting Data for English-to-Czech Machine Translation,,MT,SKG,
SKG_MT_1428,Paper,Imitation Attacks and Defenses for Black-box Machine Translation Systems,,MT,SKG,
SKG_MT_1429,Paper,Dialectal Arabic to English Machine Translation Pivoting through Modern Standard Arabic,,MT,SKG,
SKG_MT_1430,Paper,Touch Editing A Flexible One-Time Interaction Approach for Translation,,MT,SKG,
SKG_MT_1431,Paper,End-to-End Simultaneous Translation System for IWSLT2020 Using Modality Agnostic Meta-Learning,,MT,SKG,
SKG_MT_1432,Paper,Instance Weighting for Neural Machine Translation Domain Adaptation,,MT,SKG,
SKG_MT_1433,Paper,Towards Two-Dimensional Sequence to Sequence Model in Neural Machine Translation,,MT,SKG,
SKG_MT_1434,Paper,Learning Hidden Unit Contribution for Adapting Neural Machine Translation Models,,MT,SKG,
SKG_MT_1437,Paper,SORT An Interactive Source-Rewriting Tool for Improved Translation,,MT,SKG,
SKG_MT_1441,Paper,CASMACAT A Computer-assisted Translation Workbench,,MT,SKG,
SKG_MT_1443,Paper,Japanese Predicate Conjugation for Neural Machine Translation,,MT,SKG,
SKG_MT_1444,Paper,Neural Machine Translation with Source Dependency Representation,,MT,SKG,
SKG_MT_1445,Paper,Improving Mongolian-Chinese Neural Machine Translation with Morphological Noise,,MT,SKG,
SKG_MT_1447,Paper,Simultaneous Translation Policies From Fixed to Adaptive,,MT,SKG,
SKG_MT_1450,Paper,"Machine Translation for English–Inuktitut with Segmentation, Data Acquisition and Pre-Training",,MT,SKG,
SKG_MT_1451,Paper,Challenging Language-Dependent Segmentation for Arabic An Application to Machine Translation and Part-of-Speech Tagging,,MT,SKG,
SKG_MT_1452,Paper,Automatic Post-Editing of Machine Translation A Neural Programmer-Interpreter Approach,,MT,SKG,
SKG_MT_1456,Paper,Learning Word Reorderings for Hierarchical Phrase-based Statistical Machine Translation,,MT,SKG,
SKG_MT_1457,Paper,Combining Sequence Distillation and Transfer Learning for Efficient Low-Resource Neural Machine Translation Models,,MT,SKG,
SKG_MT_1461,Paper,Automatically Predicting Sentence Translation Difficulty,,MT,SKG,
SKG_MT_1463,Paper,Selective Attention for Context-aware Neural Machine Translation,,MT,SKG,
SKG_MT_1465,Paper,Multimodal Machine Translation with Embedding Prediction,,MT,SKG,
SKG_MT_1466,Paper,Trainable Greedy Decoding for Neural Machine Translation,,MT,SKG,
SKG_MT_1467,Paper,Neural Machine Translation with Word Predictions,,MT,SKG,
SKG_MT_1468,Paper,Content Word Aware Neural Machine Translation,,MT,SKG,
SKG_MT_1469,Paper,"Simple, Scalable Adaptation for Neural Machine Translation",,MT,SKG,
SKG_MT_1473,Paper,Detecting Highly Confident Word Translations from Comparable Corpora without Any Prior Knowledge,,MT,SKG,
SKG_MT_1474,Paper,Learning Continuous Phrase Representations for Translation Modeling,,MT,SKG,
SKG_MT_1475,Paper,Sequence to Sequence Mixture Model for Diverse Machine Translation,,MT,SKG,
SKG_NLI_0,Paper,Discriminative Nearest Neighbor Few-Shot Intent Detection by Transferring Natural Language Inference,,NLI,SKG,
SKG_NLI_2,Paper,Supervised Learning of Universal Sentence Representations from Natural Language Inference Data,,NLI,SKG,
SKG_NLI_3,Paper,Unsupervised Natural Language Inference via Decoupled Multimodal Contrastive Learning,,NLI,SKG,
SKG_NLI_4,Paper,Discourse Marker Augmented Network with Reinforcement Learning for Natural Language Inference,,NLI,SKG,
SKG_NLI_5,Paper,Dual Inference for Improving Language Understanding and Generation,,NLI,SKG,
SKG_NLI_8,Paper,Mining Knowledge for Natural Language Inference from Wikipedia Categories,,NLI,SKG,
SKG_NLI_10,Paper,DR-BiLSTM Dependent Reading Bidirectional LSTM for Natural Language Inference,,NLI,SKG,
SKG_NLI_12,Paper,Neural Natural Language Inference Models Enhanced with External Knowledge,,NLI,SKG,
SKG_NLI_16,Paper,Avoiding the Hypothesis-Only Bias in Natural Language Inference via Ensemble Adversarial Training,,NLI,SKG,
SKG_NLI_17,Paper,General Purpose Text Embeddings from Pre-trained Language Models for Scalable Inference,,NLI,SKG,
SKG_NLI_18,Paper,Discriminatively-Tuned Generative Classifiers for Robust Natural Language Inference,,NLI,SKG,
SKG_NLI_19,Paper,Enhancing Generalization in Natural Language Inference by Syntax,,NLI,SKG,
SKG_PAR_0,Paper,Scene Graph Parsing as Dependency Parsing,,PAR,SKG,
SKG_PAR_1,Paper,Transition-based Parsing with Stack-Transformers,,PAR,SKG,
SKG_PAR_3,Paper,Vine Pruning for Efficient Multi-Pass Dependency Parsing,,PAR,SKG,
SKG_PAR_4,Paper,Constituency Parsing with a Self-Attentive Encoder,,PAR,SKG,
SKG_PAR_5,Paper,Transition-Based Dependency Parsing with Heuristic Backtracking,,PAR,SKG,
SKG_PAR_6,Paper,Pushing the Limits of AMR Parsing with Self-Learning,,PAR,SKG,
SKG_PAR_7,Paper,LSTM Shift-Reduce CCG Parsing,,PAR,SKG,
SKG_PAR_8,Paper,Improving Compositional Generalization in Semantic Parsing,,PAR,SKG,
SKG_PAR_9,Paper,UofR at SemEval-2016 Task 8 Learning Synchronous Hyperedge Replacement Grammar for AMR Parsing,,PAR,SKG,
SKG_PAR_10,Paper,The SLT-Interactions Parsing System at the CoNLL 2018 Shared Task,,PAR,SKG,
SKG_PAR_11,Paper,Conversational Semantic Parsing,,PAR,SKG,
SKG_PAR_13,Paper,Cross-Lingual Dependency Parsing by POS-Guided Word Reordering,,PAR,SKG,
SKG_PAR_14,Paper,Evaluating Dependency Parsing Robust and Heuristics-Free Cross-Annotation Evaluation,,PAR,SKG,
SKG_PAR_16,Paper,Rethinking Self-Attention Towards Interpretability in Neural Parsing,,PAR,SKG,
SKG_PAR_18,Paper,Arc-swift A Novel Transition System for Dependency Parsing,,PAR,SKG,
SKG_PAR_20,Paper,Easy-First POS Tagging and Dependency Parsing with Beam Search,,PAR,SKG,
SKG_PAR_21,Paper,Exploring Contextualized Neural Language Models for Temporal Dependency Parsing,,PAR,SKG,
SKG_PAR_23,Paper,Grounded Adaptation for Zero-shot Executable Semantic Parsing,,PAR,SKG,
SKG_PAR_25,Paper,JBNU at MRP 2019 Multi-level Biaffine Attention for Semantic Dependency Parsing,,PAR,SKG,
SKG_PAR_26,Paper,Bridging Textual and Tabular Data for Cross-Domain Text-to-SQL Semantic Parsing,,PAR,SKG,
SKG_PAR_28,Paper,Joint Syntacto-Discourse Parsing and the Syntacto-Discourse Treebank,,PAR,SKG,
SKG_PAR_29,Paper,Integrated Learning of Dialog Strategies and Semantic Parsing,,PAR,SKG,
SKG_PAR_32,Paper,Unsupervised Parsing with S-DIORA Single Tree Encoding for Deep Inside-Outside Recursive Autoencoders,,PAR,SKG,
SKG_PAR_34,Paper,Optimistic Backtracking - A Backtracking Overlay for Deterministic Incremental Parsing,,PAR,SKG,
SKG_PAR_35,Paper,On WordNet Semantic Classes and Dependency Parsing,,PAR,SKG,
SKG_PAR_36,Paper,Global Neural CCG Parsing with Optimality Guarantees,,PAR,SKG,
SKG_PAR_38,Paper,Global Transition-based Non-projective Dependency Parsing,,PAR,SKG,
SKG_PAR_39,Paper,Semantic Parsing with Syntax- and Table-Aware SQL Generation,,PAR,SKG,
SKG_PAR_42,Paper,Coarse-to-Fine Decoding for Neural Semantic Parsing,,PAR,SKG,
SKG_PAR_44,Paper,English Multiword Expression-aware Dependency Parsing Including Named Entities,,PAR,SKG,
